timestep,agg_RIS,category,date,NER,NER_SA
M,Census Divisions,Mid-Atlantic,2013-01-01,15228000.0,15380000.0
M,Census Divisions,Mid-Atlantic,2013-02-01,15081000.0,15382000.0
M,Census Divisions,Mid-Atlantic,2013-03-01,15103000.0,15395000.0
M,Census Divisions,Mid-Atlantic,2013-04-01,15176000.0,15396000.0
M,Census Divisions,Mid-Atlantic,2013-05-01,15276000.0,15410000.0
M,Census Divisions,Mid-Atlantic,2013-06-01,15458000.0,15427000.0
M,Census Divisions,Mid-Atlantic,2013-07-01,15611000.0,15442000.0
M,Census Divisions,Mid-Atlantic,2013-08-01,15678000.0,15463000.0
M,Census Divisions,Mid-Atlantic,2013-09-01,15670000.0,15479000.0
M,Census Divisions,Mid-Atlantic,2013-10-01,15728000.0,15483000.0
M,Census Divisions,Mid-Atlantic,2013-11-01,15794000.0,15489000.0
M,Census Divisions,Mid-Atlantic,2013-12-01,15757000.0,15597000.0
M,Census Divisions,Mid-Atlantic,2014-01-01,15355000.0,15528000.0
M,Census Divisions,Mid-Atlantic,2014-02-01,15261000.0,15548000.0
M,Census Divisions,Mid-Atlantic,2014-03-01,15281000.0,15573000.0
M,Census Divisions,Mid-Atlantic,2014-04-01,15369000.0,15601000.0
M,Census Divisions,Mid-Atlantic,2014-05-01,15487000.0,15628000.0
M,Census Divisions,Mid-Atlantic,2014-06-01,15668000.0,15640000.0
M,Census Divisions,Mid-Atlantic,2014-07-01,15838000.0,15659000.0
M,Census Divisions,Mid-Atlantic,2014-08-01,15905000.0,15681000.0
M,Census Divisions,Mid-Atlantic,2014-09-01,15893000.0,15696000.0
M,Census Divisions,Mid-Atlantic,2014-10-01,15995000.0,15723000.0
M,Census Divisions,Mid-Atlantic,2014-11-01,16048000.0,15739000.0
M,Census Divisions,Mid-Atlantic,2014-12-01,15938000.0,15763000.0
M,Census Divisions,Mid-Atlantic,2015-01-01,15668000.0,15823000.0
M,Census Divisions,Mid-Atlantic,2015-02-01,15563000.0,15837000.0
M,Census Divisions,Mid-Atlantic,2015-03-01,15547000.0,15839000.0
M,Census Divisions,Mid-Atlantic,2015-04-01,15625000.0,15853000.0
M,Census Divisions,Mid-Atlantic,2015-05-01,15732000.0,15882000.0
M,Census Divisions,Mid-Atlantic,2015-06-01,15938000.0,15916000.0
M,Census Divisions,Mid-Atlantic,2015-07-01,16151000.0,15951000.0
M,Census Divisions,Mid-Atlantic,2015-08-01,16195000.0,15964000.0
M,Census Divisions,Mid-Atlantic,2015-09-01,16202000.0,16003000.0
M,Census Divisions,Mid-Atlantic,2015-10-01,16299000.0,16026000.0
M,Census Divisions,Mid-Atlantic,2015-11-01,16374000.0,16057000.0
M,Census Divisions,Mid-Atlantic,2015-12-01,16185000.0,16026000.0
M,Census Divisions,Mid-Atlantic,2016-01-01,15932000.0,16087000.0
M,Census Divisions,Mid-Atlantic,2016-02-01,15834000.0,16107000.0
M,Census Divisions,Mid-Atlantic,2016-03-01,15835000.0,16128000.0
M,Census Divisions,Mid-Atlantic,2016-04-01,15931000.0,16172000.0
M,Census Divisions,Mid-Atlantic,2016-05-01,16022000.0,16189000.0
M,Census Divisions,Mid-Atlantic,2016-06-01,16244000.0,16199000.0
M,Census Divisions,Mid-Atlantic,2016-07-01,16399000.0,16216000.0
M,Census Divisions,Mid-Atlantic,2016-08-01,16473000.0,16249000.0
M,Census Divisions,Mid-Atlantic,2016-09-01,16446000.0,16252000.0
M,Census Divisions,Mid-Atlantic,2016-10-01,16526000.0,16271000.0
M,Census Divisions,Mid-Atlantic,2016-11-01,16572000.0,16277000.0
M,Census Divisions,Mid-Atlantic,2016-12-01,16364000.0,16306000.0
M,Census Divisions,Mid-Atlantic,2017-01-01,16187000.0,16334000.0
M,Census Divisions,Mid-Atlantic,2017-02-01,16067000.0,16354000.0
M,Census Divisions,Mid-Atlantic,2017-03-01,16061000.0,16350000.0
M,Census Divisions,Mid-Atlantic,2017-04-01,16104000.0,16361000.0
M,Census Divisions,Mid-Atlantic,2017-05-01,16198000.0,16382000.0
M,Census Divisions,Mid-Atlantic,2017-06-01,16414000.0,16394000.0
M,Census Divisions,Mid-Atlantic,2017-07-01,16588000.0,16427000.0
M,Census Divisions,Mid-Atlantic,2017-08-01,16650000.0,16439000.0
M,Census Divisions,Mid-Atlantic,2017-09-01,16660000.0,16480000.0
M,Census Divisions,Mid-Atlantic,2017-10-01,16735000.0,16506000.0
M,Census Divisions,Mid-Atlantic,2017-11-01,16808000.0,16542000.0
M,Census Divisions,Mid-Atlantic,2017-12-01,16628000.0,16581000.0
M,Census Divisions,Mid-Atlantic,2018-01-01,16446000.0,16596000.0
M,Census Divisions,Mid-Atlantic,2018-02-01,16313000.0,16608000.0
M,Census Divisions,Mid-Atlantic,2018-03-01,16336000.0,16629000.0
M,Census Divisions,Mid-Atlantic,2018-04-01,16378000.0,16636000.0
M,Census Divisions,Mid-Atlantic,2018-05-01,16462000.0,16654000.0
M,Census Divisions,Mid-Atlantic,2018-06-01,16701000.0,16697000.0
M,Census Divisions,Mid-Atlantic,2018-07-01,16846000.0,16699000.0
M,Census Divisions,Mid-Atlantic,2018-08-01,16922000.0,16721000.0
M,Census Divisions,Mid-Atlantic,2018-09-01,16913000.0,16737000.0
M,Census Divisions,Mid-Atlantic,2018-10-01,16954000.0,16741000.0
M,Census Divisions,Mid-Atlantic,2018-11-01,16974000.0,16730000.0
M,Census Divisions,Mid-Atlantic,2018-12-01,16783000.0,16723000.0
M,Census Divisions,Mid-Atlantic,2019-01-01,16631000.0,16778000.0
M,Census Divisions,Mid-Atlantic,2019-02-01,16527000.0,16822000.0
M,Census Divisions,Mid-Atlantic,2019-03-01,16557000.0,16849000.0
M,Census Divisions,Mid-Atlantic,2019-04-01,16622000.0,16875000.0
M,Census Divisions,Mid-Atlantic,2019-05-01,16686000.0,16857000.0
M,Census Divisions,Mid-Atlantic,2019-06-01,16832000.0,16834000.0
M,Census Divisions,Mid-Atlantic,2019-07-01,16995000.0,16849000.0
M,Census Divisions,Mid-Atlantic,2019-08-01,17039000.0,16833000.0
M,Census Divisions,Mid-Atlantic,2019-09-01,16991000.0,16804000.0
M,Census Divisions,Mid-Atlantic,2019-10-01,17018000.0,16800000.0
M,Census Divisions,Mid-Atlantic,2019-11-01,17026000.0,16772000.0
M,Census Divisions,Mid-Atlantic,2019-12-01,16885000.0,16782000.0
M,Census Divisions,Mid-Atlantic,2020-01-01,16624000.0,16802000.0
M,Census Divisions,Mid-Atlantic,2020-02-01,16532000.0,16813000.0
M,Census Divisions,Mid-Atlantic,2020-03-01,16505000.0,16798000.0
M,Census Divisions,Mid-Atlantic,2020-04-01,15683000.0,15934000.0
M,Census Divisions,Mid-Atlantic,2020-05-01,15428000.0,15629000.0
M,Census Divisions,Mid-Atlantic,2020-06-01,15504000.0,15543000.0
M,Census Divisions,Mid-Atlantic,2020-07-01,15665000.0,15514000.0
M,Census Divisions,Mid-Atlantic,2020-08-01,15693000.0,15493000.0
M,Census Divisions,Mid-Atlantic,2020-09-01,15743000.0,15563000.0
M,Census Divisions,Mid-Atlantic,2020-10-01,15760000.0,15521000.0
M,Census Divisions,Mid-Atlantic,2020-11-01,15793000.0,15529000.0
M,Census Divisions,Mid-Atlantic,2020-12-01,15707000.0,15569000.0
M,Census Divisions,Mid-Atlantic,2021-01-01,15401000.0,15563000.0
M,Census Divisions,Mid-Atlantic,2021-02-01,15306000.0,15566000.0
M,Census Divisions,Mid-Atlantic,2021-03-01,15289000.0,15581000.0
M,Census Divisions,Mid-Atlantic,2021-04-01,15338000.0,15607000.0
M,Census Divisions,Mid-Atlantic,2021-05-01,15417000.0,15651000.0
M,Census Divisions,Mid-Atlantic,2021-06-01,15620000.0,15702000.0
M,Census Divisions,Mid-Atlantic,2021-07-01,15922000.0,15788000.0
M,Census Divisions,Mid-Atlantic,2021-08-01,16082000.0,15878000.0
M,Census Divisions,Mid-Atlantic,2021-09-01,16192000.0,15985000.0
M,Census Divisions,Mid-Atlantic,2021-10-01,16350000.0,16103000.0
M,Census Divisions,Mid-Atlantic,2021-11-01,16466000.0,16204000.0
M,Census Divisions,Mid-Atlantic,2021-12-01,16359000.0,16304000.0
M,Census Divisions,Mid-Atlantic,2022-01-01,16232000.0,16397000.0
M,Census Divisions,Mid-Atlantic,2022-02-01,16234000.0,16485000.0
M,Census Divisions,Mid-Atlantic,2022-03-01,16266000.0,16558000.0
M,Census Divisions,Mid-Atlantic,2022-04-01,16350000.0,16638000.0
M,Census Divisions,Mid-Atlantic,2022-05-01,16428000.0,16695000.0
M,Census Divisions,Mid-Atlantic,2022-06-01,16689000.0,16754000.0
M,Census Divisions,Mid-Atlantic,2022-07-01,16940000.0,16821000.0
M,Census Divisions,Mid-Atlantic,2022-08-01,17065000.0,16861000.0
M,Census Divisions,Mid-Atlantic,2022-09-01,17110000.0,16908000.0
M,Census Divisions,Mid-Atlantic,2022-10-01,17155000.0,16917000.0
M,Census Divisions,Mid-Atlantic,2022-11-01,17171000.0,16934000.0
M,Census Divisions,Mid-Atlantic,2022-12-01,16972000.0,16943000.0
M,Census Divisions,Mid-Atlantic,2023-01-01,16791000.0,16962000.0
M,Census Divisions,Mid-Atlantic,2023-02-01,16723000.0,16994000.0
M,Census Divisions,Mid-Atlantic,2023-03-01,16699000.0,16994000.0
M,Census Divisions,Mid-Atlantic,2023-04-01,16711000.0,16997000.0
M,Census Divisions,Mid-Atlantic,2023-05-01,16711000.0,16976000.0
M,Census Divisions,Mid-Atlantic,2023-06-01,16954000.0,17017000.0
M,Census Divisions,Mid-Atlantic,2023-07-01,17147000.0,17032000.0
M,Census Divisions,Mid-Atlantic,2023-08-01,17256000.0,17052000.0
M,Census Divisions,Mid-Atlantic,2023-09-01,17266000.0,17076000.0
M,Census Divisions,Mid-Atlantic,2023-10-01,17325000.0,17103000.0
M,Census Divisions,Mid-Atlantic,2023-11-01,17342000.0,17126000.0
M,Census Divisions,Mid-Atlantic,2023-12-01,17178000.0,17150000.0
M,Census Divisions,Mid-Atlantic,2024-01-01,17009000.0,17174000.0
M,Census Divisions,Mid-Atlantic,2024-02-01,16912000.0,17187000.0
M,Census Divisions,Mid-Atlantic,2024-03-01,16914000.0,17206000.0
M,Census Divisions,Mid-Atlantic,2024-04-01,16945000.0,17228000.0
M,Census Divisions,Mid-Atlantic,2024-05-01,17051000.0,17284000.0
M,Census Divisions,Mid-Atlantic,2024-06-01,17229000.0,17289000.0
M,Census Divisions,Mid-Atlantic,2024-07-01,17392000.0,17291000.0
M,Census Divisions,Mid-Atlantic,2024-08-01,17511000.0,17321000.0
M,Census Divisions,Mid-Atlantic,2024-09-01,17491000.0,17334000.0
M,Census Divisions,Mid-Atlantic,2024-10-01,17546000.0,17364000.0
M,Census Divisions,Mid-Atlantic,2024-11-01,17568000.0,17394000.0
M,Census Divisions,Mid-Atlantic,2024-12-01,17428000.0,17407000.0
M,Census Divisions,Mid-Atlantic,2025-01-01,17212000.0,17464000.0
M,Census Divisions,Mid-Atlantic,2025-02-01,17137000.0,17470000.0
M,Census Divisions,Mid-Atlantic,2025-03-01,17134000.0,17501000.0
M,Census Divisions,Mid-Atlantic,2025-04-01,17219000.0,17537000.0
M,Census Divisions,Mid-Atlantic,2025-05-01,17274000.0,17532000.0
M,Census Divisions,Mid-Atlantic,2025-06-01,17442000.0,17538000.0
M,Census Divisions,Mid-Atlantic,2025-07-01,17597000.0,17533000.0
M,Census Divisions,Mid-Atlantic,2025-08-01,17690000.0,17551000.0
M,Census Divisions,Mid-Atlantic,2025-09-01,17702000.0,17545000.0
M,Census Divisions,Mid-Atlantic,2025-10-01,17782000.0,17523000.0
M,Census Divisions,Mid-Atlantic,2025-11-01,17755000.0,17474000.0
M,Census Divisions,Mountain,2010-01-01,7257000.0,7371000.0
M,Census Divisions,Mountain,2010-02-01,7171000.0,7317000.0
M,Census Divisions,Mountain,2010-03-01,7187000.0,7278000.0
M,Census Divisions,Mountain,2010-04-01,7229000.0,7283000.0
M,Census Divisions,Mountain,2010-05-01,7252000.0,7305000.0
M,Census Divisions,Mountain,2010-06-01,7318000.0,7303000.0
M,Census Divisions,Mountain,2010-07-01,7364000.0,7291000.0
M,Census Divisions,Mountain,2010-08-01,7370000.0,7298000.0
M,Census Divisions,Mountain,2010-09-01,7374000.0,7314000.0
M,Census Divisions,Mountain,2010-10-01,7340000.0,7312000.0
M,Census Divisions,Mountain,2010-11-01,7354000.0,7324000.0
M,Census Divisions,Mountain,2010-12-01,7339000.0,7347000.0
M,Census Divisions,Mountain,2011-01-01,7279000.0,7349000.0
M,Census Divisions,Mountain,2011-02-01,7256000.0,7373000.0
M,Census Divisions,Mountain,2011-03-01,7284000.0,7375000.0
M,Census Divisions,Mountain,2011-04-01,7344000.0,7398000.0
M,Census Divisions,Mountain,2011-05-01,7314000.0,7386000.0
M,Census Divisions,Mountain,2011-06-01,7422000.0,7396000.0
M,Census Divisions,Mountain,2011-07-01,7503000.0,7433000.0
M,Census Divisions,Mountain,2011-08-01,7516000.0,7444000.0
M,Census Divisions,Mountain,2011-09-01,7497000.0,7449000.0
M,Census Divisions,Mountain,2011-10-01,7479000.0,7447000.0
M,Census Divisions,Mountain,2011-11-01,7475000.0,7447000.0
M,Census Divisions,Mountain,2011-12-01,7420000.0,7451000.0
M,Census Divisions,Mountain,2012-01-01,7408000.0,7487000.0
M,Census Divisions,Mountain,2012-02-01,7404000.0,7523000.0
M,Census Divisions,Mountain,2012-03-01,7467000.0,7559000.0
M,Census Divisions,Mountain,2012-04-01,7510000.0,7568000.0
M,Census Divisions,Mountain,2012-05-01,7489000.0,7575000.0
M,Census Divisions,Mountain,2012-06-01,7597000.0,7599000.0
M,Census Divisions,Mountain,2012-07-01,7665000.0,7611000.0
M,Census Divisions,Mountain,2012-08-01,7689000.0,7632000.0
M,Census Divisions,Mountain,2012-09-01,7677000.0,7645000.0
M,Census Divisions,Mountain,2012-10-01,7718000.0,7688000.0
M,Census Divisions,Mountain,2012-11-01,7741000.0,7709000.0
M,Census Divisions,Mountain,2012-12-01,7658000.0,7699000.0
M,Census Divisions,Mountain,2013-01-01,7664000.0,7731000.0
M,Census Divisions,Mountain,2013-02-01,7645000.0,7756000.0
M,Census Divisions,Mountain,2013-03-01,7668000.0,7759000.0
M,Census Divisions,Mountain,2013-04-01,7723000.0,7774000.0
M,Census Divisions,Mountain,2013-05-01,7717000.0,7789000.0
M,Census Divisions,Mountain,2013-06-01,7803000.0,7796000.0
M,Census Divisions,Mountain,2013-07-01,7879000.0,7815000.0
M,Census Divisions,Mountain,2013-08-01,7907000.0,7836000.0
M,Census Divisions,Mountain,2013-09-01,7904000.0,7857000.0
M,Census Divisions,Mountain,2013-10-01,7916000.0,7876000.0
M,Census Divisions,Mountain,2013-11-01,7931000.0,7889000.0
M,Census Divisions,Mountain,2013-12-01,7912000.0,7921000.0
M,Census Divisions,Mountain,2014-01-01,7869000.0,7941000.0
M,Census Divisions,Mountain,2014-02-01,7849000.0,7949000.0
M,Census Divisions,Mountain,2014-03-01,7882000.0,7973000.0
M,Census Divisions,Mountain,2014-04-01,7962000.0,8016000.0
M,Census Divisions,Mountain,2014-05-01,7980000.0,8035000.0
M,Census Divisions,Mountain,2014-06-01,8089000.0,8060000.0
M,Census Divisions,Mountain,2014-07-01,8153000.0,8056000.0
M,Census Divisions,Mountain,2014-08-01,8195000.0,8093000.0
M,Census Divisions,Mountain,2014-09-01,8192000.0,8115000.0
M,Census Divisions,Mountain,2014-10-01,8188000.0,8131000.0
M,Census Divisions,Mountain,2014-11-01,8226000.0,8170000.0
M,Census Divisions,Mountain,2014-12-01,8211000.0,8187000.0
M,Census Divisions,Mountain,2015-01-01,8150000.0,8213000.0
M,Census Divisions,Mountain,2015-02-01,8145000.0,8237000.0
M,Census Divisions,Mountain,2015-03-01,8152000.0,8243000.0
M,Census Divisions,Mountain,2015-04-01,8185000.0,8239000.0
M,Census Divisions,Mountain,2015-05-01,8235000.0,8291000.0
M,Census Divisions,Mountain,2015-06-01,8345000.0,8309000.0
M,Census Divisions,Mountain,2015-07-01,8474000.0,8344000.0
M,Census Divisions,Mountain,2015-08-01,8472000.0,8344000.0
M,Census Divisions,Mountain,2015-09-01,8457000.0,8355000.0
M,Census Divisions,Mountain,2015-10-01,8443000.0,8372000.0
M,Census Divisions,Mountain,2015-11-01,8438000.0,8372000.0
M,Census Divisions,Mountain,2015-12-01,8432000.0,8390000.0
M,Census Divisions,Mountain,2016-01-01,8351000.0,8405000.0
M,Census Divisions,Mountain,2016-02-01,8337000.0,8428000.0
M,Census Divisions,Mountain,2016-03-01,8363000.0,8454000.0
M,Census Divisions,Mountain,2016-04-01,8443000.0,8502000.0
M,Census Divisions,Mountain,2016-05-01,8424000.0,8493000.0
M,Census Divisions,Mountain,2016-06-01,8582000.0,8531000.0
M,Census Divisions,Mountain,2016-07-01,8682000.0,8554000.0
M,Census Divisions,Mountain,2016-08-01,8700000.0,8576000.0
M,Census Divisions,Mountain,2016-09-01,8698000.0,8610000.0
M,Census Divisions,Mountain,2016-10-01,8682000.0,8616000.0
M,Census Divisions,Mountain,2016-11-01,8695000.0,8636000.0
M,Census Divisions,Mountain,2016-12-01,8678000.0,8662000.0
M,Census Divisions,Mountain,2017-01-01,8624000.0,8672000.0
M,Census Divisions,Mountain,2017-02-01,8570000.0,8664000.0
M,Census Divisions,Mountain,2017-03-01,8576000.0,8666000.0
M,Census Divisions,Mountain,2017-04-01,8598000.0,8668000.0
M,Census Divisions,Mountain,2017-05-01,8612000.0,8690000.0
M,Census Divisions,Mountain,2017-06-01,8722000.0,8690000.0
M,Census Divisions,Mountain,2017-07-01,8817000.0,8712000.0
M,Census Divisions,Mountain,2017-08-01,8832000.0,8730000.0
M,Census Divisions,Mountain,2017-09-01,8804000.0,8743000.0
M,Census Divisions,Mountain,2017-10-01,8813000.0,8763000.0
M,Census Divisions,Mountain,2017-11-01,8825000.0,8780000.0
M,Census Divisions,Mountain,2017-12-01,8808000.0,8811000.0
M,Census Divisions,Mountain,2018-01-01,8813000.0,8861000.0
M,Census Divisions,Mountain,2018-02-01,8819000.0,8912000.0
M,Census Divisions,Mountain,2018-03-01,8854000.0,8945000.0
